hotel_id,name,destination,website,source
672938,Miramar Pansiyon,"Antalya, Kaş",http://www.kasmiramar.com/tr/,listing
1023965,Mojo Boutique Hotel,"Antalya, Kaş",https://www.mojoboutiqueotel.com,web_search
873716,Monje Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.monjehotel.com,listing
593535,Monna Roza Beach Resort Hotel,"Antalya, Kemer",https://www.monnarozabeach.com,listing
640813,Monna Roza Maxx Apart,"Antalya, Kemer",http://www.monnarozagroup.com,web_search
1024993,Monottoman Otel,"İzmir, Çeşme",https://www.kermeottoman.com.tr,listing
1017724,Monreve Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.alacati.monrevehotels.com,listing
54182,Monte Carlo Hotel,"Antalya, Alanya",https://www.otelmontecarlo.com,listing
129965,Moonshine Hotel & Suites,"Muğla, Bodrum",https://www.bodrummoonshine.com,listing
1019533,Morino Alaçatı,"İzmir, Çeşme",https://morinoalacati.com,web_search
1210524,Mos Otel Çeşme,"İzmir, Çeşme",https://www.moscesme.com,listing
593759,Moyo Luxury Hotel & Beach,"Muğla, Bodrum, Torba",https://www.moyohotel.com/iletisim,listing
626055,Mr. Crane Hotel,"Antalya, Kemer",https://www.craneotel.com,listing
147661,Mukarnas Spa Resort,,https://www.mukarnashotel.com,listing
175126,Munamar Beach Residence,"Muğla, Marmaris, İçmeler ",https://www.munamarbeachresidence.com,listing
1845,Musho Otel,,https://otelmusho.com,web_search
781132,Muz Hotel,"Antalya, Alanya",https://www.muzhotel.com,listing
640735,My Bitez Suites,"Muğla, Bodrum, Bitez",https://www.mybitezsuites.com,web_search
785141,My Story Cave Hotel,"Nevşehir, Kapadokya",https://www.instagram.com/mystorycavehotel/,social
780859,Myndos Bed & Breakfast,"Muğla, Bodrum, Gümüşlük",https://myndosgumusluk.com,web_search
255695,Müskebi Apart,"Muğla, Bodrum, Ortakent",https://www.muskebiapart.com,web_search
1308,Nagi Beach Hotel,"Muğla, Bodrum, Gümbet",https://www.nagibeachbodrum.com,listing
1264362,Narcia Resort Side,"Antalya, Manavgat, Side",http://www.narciahotels.com/,listing
328567,Narr Twin Hotel,"Antalya, Kaş",https://www.instagram.com/narrhotelnarrbeach/,social
93913,Nasa Flora Hotel,"Antalya, Muratpaşa",http://nasafloraotel.com/,listing
141506,Nashira Resort Hotel & Aqua-Spa,"Antalya, Manavgat, Side",https://www.nashirahotels.com,listing
513,Navy Hotel,"Muğla, Marmaris",https://www.nayvhotel.com,listing
1023796,Nazar Beach City & Resort Hotel,"Antalya, Muratpaşa",https://www.nazarhotels.com,listing
640782,Nehir Apart Otel Alanya,"Antalya, Alanya",https://nehirapart.com,web_search
1017783,Nemesis Hotel,"Muğla, Bodrum, Gümbet",https://www.nemesishotel.com,web_search
592821,Neopol Hotel Deluxe,"Aydın, Kuşadası",https://www.neopolhotel.com,listing
1123,Nerton Hotel,"Antalya, Manavgat, Side",https://www.nertonhotel.com.tr,listing
624,Nevada Hotel & Spa,"Muğla, Fethiye, Çalış",http://www.nevadahotelspa.com/,listing
871870,NFK The House Hotel,"Antalya, Konyaaltı",https://www.nfkthehousehotel.com,listing
1019995,Ni Marin Hotel,"Muğla, Milas",https://nimarinhotel.com,web_search
1210724,No 48 Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.no48alacatihotel.com,listing
419039,No Onbir Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.facebook.com/alacatinoonbir/,social
208041,No81 Hotel Türkbükü,"Muğla, Bodrum, Göltürkbükü",http://www.no81hotel.com/,listing
1020769,Nova Butik Hotel,"İzmir, Çeşme",https://www.novabutikhotel.com,web_search
890989,Nova Park Hotel,"Antalya, Manavgat",https://www.novapark.com.tr,listing
227,Novum Garden Side Hotel,"Antalya, Manavgat, Side",http://www.novumhotels.com/novum-garden-side/tr/index.php,listing
1298783,Noém Hotel,"Erzurum, Yakutiye",https://www.noemhotel.com,web_search
415103,Numa Bay Exclusive Hotel,"Antalya, Alanya, Avsallar",https://www.numahotels.com,listing
785777,Numa Konaktepe Hotel,Antalya,https://www.numakonaktepe.com,web_search
109427,Nur Beach,"Antalya, Kaş",https://www.nurotel.com,web_search
415437,Nuri's Beach Bungalow,"Antalya, Kaş",http://www.facebook.com/nuris.beach,listing
876794,Oase Garden,"Antalya, Kemer",https://oasegarden.com/,listing
185,Oba Star Hotel & Spa,,https://www.obastarhotel.com,listing
147777,Oba Time Hotel,,https://www.obatimehotel.com,listing
878002,Odabaşı Su Alaçatı Otel,"İzmir, Çeşme, Alaçatı",https://odabasisualacatibutikotel.com/,listing
112325,Olea Nova Otel,"Antalya, Kaş",https://www.oleanova.com.tr,listing
663143,Olimpos Beach Hotel By RRH&R,"Antalya, Kemer",https://www.olimposbeachhotel.com,listing
1829,Olira Boutique Hotel & Spa,"Muğla, Bodrum",https://www.olirahotel.com,listing
673747,Olive Tree Hotel,"Muğla, Bodrum, Yalıkavak ",https://olivetreebodrum.com/,listing
881830,Olivia Palm Hotel,"Kıbrıs, Girne",https://www.oliviapalmhotel.com/,listing
1020746,Olsen Hotel,"Antalya, Muratpaşa",https://olsenhotels.com,listing
417488,Oludeniz Blue Lagoon Otel,"Muğla, Fethiye, Ölüdeniz",https://www.bluelagoonoludeniz.com,web_search
239927,Olympos Village Relaxury Hotel,"Antalya, Kemer, Çıralı",https://www.olymposvillage.com,listing
876333,On Hotel Antalya,"Antalya, Muratpaşa, Lara ",https://www.onhotelantalya.com,listing
1238697,Orange County Alanya,"Antalya, Alanya",https://www.orangecounty.com.tr,listing
33,Orange County Kemer,"Antalya, Kemer",https://www.orangecounty.com.tr,listing
154410,Orcey Hotel,"Muğla, Datça",https://www.orceyhotel.com,listing
217728,Orfeus Park Hotel,"Antalya, Manavgat, Side",http://www.orfeushotels.com/park/,listing
415521,Orfeus Queen Hotel,"Antalya, Manavgat, Side",https://orfeushotels.com/queen/,listing
76,Orion Beach Hotel,"Aydın, Didim, Altınkum",http://www.orionhoteldidim.com/,listing
1019941,Oscar Seaside Hotel & Spa,"Muğla, Bodrum",https://bodrumoscarseasidehotel.com/,listing
1264881,Otel Azmakhan,"Muğla, Ula",http://www.azmakhan.com.tr/azmakhan/,listing
417500,Otel Beyaz Ev,"İzmir, Çeşme, Alaçatı",https://www.facebook.com/BeyazEvAlacati/,social
414896,Otel Carpe Diem Gold,"Antalya, Finike",http://www.otelcarpediem.com/tr/,listing
593501,Otel Silvanus,"Muğla, Milas",https://www.silvanusotel.com,web_search
64241,Otel Yeni Residence,"İzmir, Çeşme",http://www.otelyeni.com,web_search
416571,Otello Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.instagram.com/otelloalacati/,social
97975,Otium Family Stone Palace,"Antalya, Manavgat, Side",https://www.larissahotels.com.tr,listing
234,Otium Park Club Akman,"Antalya, Kemer, Çamyuva",https://www.larissahotels.com.tr,listing
104,Ova Resort,"Muğla, Fethiye",https://www.ovaresorthotel.com,listing
113326,Oyster Residences Ölüdeniz +14,"Muğla, Fethiye, Ölüdeniz",https://www.oysterresidences.com,listing
1264335,Oz Hotels İncekum Beach Resort,"Antalya, Alanya",https://www.incekumbeachresort.com,listing
983,Ozkaymak Select Hotel,"Antalya, Alanya, Avsallar",https://www.ozkaymakotels.com,listing
527,Palm Bay Beach Hotel,"Muğla, Datça",https://palmbaybeachhotel.com,listing
1021603,Palm Hills Bodrum Hotel,"Muğla, Bodrum",https://www.palmhillsbodrum.com,web_search
157,Palm Wings Beach Resort Didim,"Aydın, Didim",https://www.palmwings.com.tr,listing
877951,Palmet Family Bianco Hotel,"Muğla, Bodrum, Akyarlar",https://www.palmethotels.com,listing
1210682,Panjur Alaçatı,"İzmir, Çeşme, Alaçatı",http://alacati.panjurs.com/,listing
874696,Panjur Hotel Çeşme,"İzmir, Çeşme",https://cesme.panjurs.com,web_search
102783,Panorama Hotel,"Muğla, Bodrum, Göltürkbükü",https://www.panoramahotelturkbuku.com,listing
877815,Papaz Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.instagram.com/papazzalacati/,social
159871,Paperon Hotel,"Mersin, Limonlu",https://www.paperonotel.com/,web_search
81343,Papillon Ayscha,,https://www.papillon.com.tr,listing
45161,Papillon Zeugma Relaxury,,https://www.papillon.com.tr,listing
417528,Paradise Apart Hotel,"Muğla, Bodrum, Gümbet",https://www.paradiseapart.com,web_search
117726,Park Hotel Alanya,"Antalya, Alanya",https://www.parkhotelalanya.com,web_search
1018655,Parmos Otel,"Balıkesir, Erdek",https://www.parmosotel.com,web_search
65148,Pashas Princess By Werde Hotels (Adult Only + 16),"Antalya, Kemer, Çamyuva",https://pashasprincess.werdehotels.com,web_search
872962,Payava Hotel By True Blue,"Antalya, Kaş, Kalkan",https://www.payavahotel.com,listing
1210943,Pedasya Apart Otel,"Muğla, Bodrum, Bitez",https://pedasyaaparthotel.com,web_search
873287,Peninsula Gardens,"Antalya, Kaş",https://www.kaspeninsulagardens.com,listing
151693,Pera Hotel Alanya,"Antalya, Alanya",https://www.perahotelalanya.com,listing
876336,Perge Hotels Adult Only +18,"Antalya, Muratpaşa",https://www.pergehotels.com/tr,listing
418936,Peri Hotel,"Mersin, Erdemli",https://www.instagram.com/perihotel33/,social
626997,Perre La Mer Hotel,"Antalya, Kemer, Göynük",https://www.perrelamerhotel.com,listing
149251,Petunya Beach Resort,"Muğla, Bodrum, Ortakent",https://www.petunyahotel.com,listing
416480,Pigale Beach Resort,"Aydın, Kuşadası",https://www.pigalebeachresort.com.tr,web_search
21133,Pine Beach Belek,"Antalya, Serik, Belek",https://www.maritim.de/de/hotels/tuerkei/pine-beach-resort-belek/uebersicht#hotel_content,listing
100427,Pine House By Werde Hotels,"Antalya, Kemer, Çamyuva",https://pinehouse.werdehotels.com,web_search
120655,Pink Palace Hotel,"Muğla, Fethiye, Ölüdeniz",http://www.pinkpalace.com.tr,listing
580,Pirat Hotel,"Antalya, Kaş, Kalkan",http://www.hotelpirat.net/,listing
875,Point Beach Hotel,"Muğla, Marmaris",https://www.mehtapotel.com,listing
217298,Port Nature Luxury Hotel & Spa,"Antalya, Serik, Boğazkent",http://portnature.com.tr/de,listing
1210685,Port Side Resort Hotel,"Antalya, Manavgat, Side, Evrenseki",https://www.sideporthotel.com,listing
417649,Porto Fenari Köyiçi,"İzmir, Çeşme, Alaçatı",https://www.instagram.com/portofenariotelalacati/,social
673739,Portofino Apart,"Muğla, Marmaris, Akyaka",https://www.portofinoakyaka.com,web_search
153613,Portofino Hotel,"Muğla, Marmaris, İçmeler ",https://www.portofinomarmaris.com,listing
663147,Premium Park Apart Otel,"Antalya, Kemer",https://www.premiumparkapart.com,listing
874398,Prenses Sealine Beach Hotel,"Antalya, Serik",https://prensessealinebelekbeachhotel.business.site/,listing
903,Prestige Residence Hotel,"Aydın, Kuşadası",https://instagram.com/prestige_residence_hotel/,social
414932,Prima Donna,"Antalya, Kaş, Patara",http://www.hotelprimadonna.com/,listing
1264750,Prime Beach Hotel (Ex. İdeal Prime Beach),"Muğla, Marmaris",https://primebeachhotel.com,web_search
46906,Princess Artemisia Hotel,"Muğla, Bodrum, Yalıkavak ",https://princessartemisia.com.tr,web_search
417693,Pusula Bungalow,"Muğla, Fethiye, Kayaköy",http://www.pusulabungalow.com,listing
1298750,Pyxis Point Hotel,"Antalya, Alanya, Avsallar",https://www.pyxispointhotel.com/,listing
1017501,Qinn Otel,"Antalya, Muratpaşa, Lara ",https://www.qinnhotels.com,listing
640794,Queen Boutique Hotel,"Muğla, Bodrum, Bitez",https://www.queenbodrum.com,listing
428,Queens Park Göynük,"Antalya, Kemer",https://www.qprhotels.com,listing
946045,Radisson Blu Hotel Kaş +12 Adult Only,"Antalya, Kaş",https://www.radissonhotels.com/tr-tr/oteller/radisson-blu-kas,listing
1284283,Radisson Blu Resort & Spa Çeşme,,https://www.radissonblu.com.tr,listing
687,Ramada Plaza by Wyndham İzmir,"İzmir, Konak, Basmane ",https://ramadaplazaizmir.com,web_search
1303122,Ramira City Hotel,"Antalya, Alanya",https://www.ramiracityhotels.com,listing
871787,Ramira Joy Hotel,"Antalya, Alanya",https://www.ramirahotels.com,listing
1019520,Ramiz Alaçatı,"İzmir, Çeşme",https://www.instagram.com/alacatiramizotel/,social
993213,Rammos Managed by Dedeman,"Muğla, Bodrum, Turgutreis",https://www.rammoshotel.com,listing
874396,Ramona Kale Hotel,"Antalya, Muratpaşa",https://www.ramonakale.com,listing
876380,Rasim Palas Ilıca,"İzmir, Çeşme, Ilıca",https://www.rasimpalas.com,listing
872722,Regia Mare Beach Hotel & Spa Bodrum,"Muğla, Bodrum, Ortakent",https://www.regiamarehotel.com/,listing
1264379,Regnum Carya,"Antalya, Serik, Belek",https://www.regnumhotels.com,listing
1017830,Regnum Escana Boutique Hotel,Muğla,http://www.regnumescana.com,web_search
593730,Reis İnn Hotel Kazdağları,"Çanakkale, Ayvacık, Küçükkuyu",https://reisinnhotel.com,web_search
781141,Remi Hotel,"Antalya, Alanya",https://www.remi.com.tr/,web_search
640672,Reo Hotel,"Antalya, Konyaaltı",https://www.reohotel.com,web_search
593649,Reyhan Hanım Konakları,"İzmir, Çeşme, Alaçatı",https://www.facebook.com/reyhanhanimkonaklari/,social
1022178,Rhapsody Hotel & Spa Kalkan,"Antalya, Kaş",https://rhapsodyhotels.com,web_search
81956,Rhapsody Hotel Kas,"Antalya, Kaş, Kalkan",http://www.rhapsodyhotel.com/en/index.php?page=kas_tanitim&amp;title=Ka%C5%9F%20Rhapsody%20Hotel,listing
1210910,Ride And Stay Hotel,"İzmir, Çeşme",https://www.ridestayhotel.com,web_search
1017726,Rikas Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.rikasalacati.com,listing
874395,Ring Downtown Hotel,"Antalya, Muratpaşa",https://www.ringdowntownhotel.com,listing
378230,Rios Beach Hotel,"Antalya, Kemer",https://www.riosbeachhotel.com,listing
877957,Rios Latte Beach Hotel,Beldibi,https://www.latteriosbeach.com,listing
1264382,Rixos Downtown Antalya - The Land Of Legends Access,,http://de.rixos.com/contact/list-acardion/contact/439/315/0,listing
873574,Rizom Tatil Koyu,Yalova,https://www.rizomtatilkoyu.com/,web_search
1902,Robinson Club Sarıgerme Park,"Muğla, Ortaca, Sarıgerme",https://www.robinson.com,listing
785115,Roca Cappadocia,"Nevşehir, Kapadokya",https://info@rocacappadocia.com,listing
877356,Root Redrock Yalıkavak,"Muğla, Bodrum",https://www.rootredrock.com,web_search
1199739,Rox Resort Hotel,"Antalya, Kemer",https://www.roxroyal.com,listing
874427,Roxx Royal Hotel,"Aydın, Kuşadası",https://roxxroyal.com,web_search
1428,Royal Alhambra Palace Hotel,"Antalya, Manavgat, Side",https://rezervasyon4@stonegrouphotels.com,listing
209,Royal Arena Hotel & Resort Spa,"Muğla, Bodrum",http://www.royalarena.com,listing
45252,Royal Diwa Tekirova Resort,"Antalya, Kemer, Tekirova",https://www.euphoriahotels.com,listing
64191,Royal Dragon Hotel,"Antalya, Manavgat, Side",https://www.royaldragonhotel.com.tr,listing
1264387,Royal Holiday Palace,"Antalya, Muratpaşa, Lara ",http://www.royalholidaypalace.com/,listing
135820,Royal Palm Residence,"Muğla, Bodrum",http://royalpalmbodrum.com/,listing
668,Royal Sebaste Hotel,"Mersin, Erdemli",http://www.royalsebastehotel.com,listing
1264841,Royal Towers Hotel Kiriş,,https://www.palmethotels.com,listing
73171,Royalisa Palmiye Beach +16 Adult Only,"Antalya, Alanya",https://royalisapalmiyebeachhotel.com,web_search
209643,Rozetta Hotel,"Muğla, Bodrum, Gümbet",https://www.rozettahotel.com,listing
1298852,Ruins Luxury Resort Bodrum,Muğla,https://www.ruinshotels.com,web_search
640847,Rumana Hotel,"Mersin, Anamur",https://www.hotelrumana.com,listing
784810,Saadet Otel,"Aydın, Didim",https://www.hotelsaadet.com,listing
417099,Sade Alaçatı,"İzmir, Çeşme, Alaçatı",https://sadealacati.com/index.html,listing
794,Sailor's Beach Club,"Antalya, Kemer",http://www.sailorsbeachclub.com/tr,listing
1242678,Salamis Bay Conti Hotel & Casino,"Kıbrıs, Gazimağusa",http://www.salamisbayconti.com/,listing
1261,Salinas Hotel Bodrum,"Muğla, Bodrum, Gümbet",http://www.salinashotelbodrum.com/,listing
53,Salmakis Resort & Spa,"Muğla, Bodrum",https://www.salmakis.com.tr,listing
228695,Samira Resort Hotel & Aparts & Villas,"Antalya, Kaş, Kalkan",http://www.samiraresort.com/,listing
873721,Santana Göcek,"Muğla, Fethiye, Göcek",https://www.santanavillas.com,listing
148645,Saphir Hotel & Villas,"Antalya, Alanya, Konaklı",http://www.saphirhotels.com.tr/saphirresortspa/default.aspx,listing
874,Saphir Resort & Spa,"Antalya, Alanya",http://www.saphirhotels.com.tr/saphirresortspa/default.aspx,listing
783938,Saray Hotel & Apartments,"Muğla, Fethiye",https://www.sarayhotelhisaronu.com,web_search
1025389,Sarsılmaz Otel,"Muğla, Bodrum",https://sarsilmazotel.com.tr,web_search
872784,Sarıgerme New Gate Hotel,Muğla,https://www.sarigermenewgatehotel.com,web_search
416613,Savra Bodrum,"Muğla, Bodrum, Bitez",http://savrabodrum.com/,listing
992233,Sayanora Hotel,"Antalya, Manavgat, Side",https://www.sayanorahotel.com,listing
483,Saylam Suites,"Antalya, Kaş",https://www.saylamsuites.com,listing
789601,Sea Palm Otel Yalıkavak,Muğla,https://www.seapalmotel.com,listing
626514,Sea Pearl Hotel,,https://www.sealighthotels.com,listing
1284502,Sea Soul Beach Otel,"Muğla, Bodrum, Bitez",https://seasoull.com.tr,listing
1284554,Sea Star Marmaris +16,"Muğla, Marmaris, İçmeler ",https://www.seastarotel.com,listing
295031,Seagull Hotel,Beldibi,https://www.seagullhotel.com,listing
1386,Sealife Buket Beach Hotel,"Antalya, Alanya",https://www.sealifehotels.com,listing
891025,Sealife Kemer Resort Hotel,"Antalya, Kemer",https://kemer.sealifehotels.com/tr,listing
378312,Sealight Resort Hotel,,https://www.sealighthotel.com,listing
1023975,Seatown Hotel Kaş,"Antalya, Kaş",https://www.seatownhotel.com.tr,listing
876572,Sefine Otel,Şırnak,https://www.sefinehotel.com.tr/,listing
1264398,Seher Kumköy Star Resort & Spa,"Antalya, Manavgat, Side",https://www.seherhotels.com,listing
1264399,Seher Resort & Spa,"Antalya, Manavgat, Side",https://seherhotels.com,listing
418342,Sehr-i Nuh Otel,"Şırnak, Silopi",http://www.sehrinuhotel.com.tr,web_search
402,Selectum Family Resort,"Antalya, Serik, Belek",https://www.letooniaresorts.com,listing
205254,Selectum Family Resort Didim ExAsteria Venüs Didim,"Aydın, Didim, Akbuk",https://familyresortdidim.selectumhotels.com,web_search
1023968,Selene Beach & Spa Hotel (+16),,https://www.dreamshotel.com,listing
673731,Selenes Pansiyon,"Muğla, Milas",https://www.selenespansion.com,listing
789553,Selfie Cave Hotels Cappadocia,Nevşehir,https://selfiecavehotelscappadocia.com/,listing
64157,Selin' s Otel River,"Antalya, Serik, Belek",https://www.selinotelspabelek.com,listing
187116,Selvi Beach Hotel,"Muğla, Bodrum, Göltürkbükü",https://www.selvibeach.com,listing
781133,Semt Luna Beach Hotel,"Antalya, Alanya",https://www.alanyalunabeach.com,listing
873581,Senza Garden Holiday Club,Mediterranean Region,https://gardenholidayclub.senzahotels.com,web_search
1109,Senza Grand Santana Hotel,"Antalya, Alanya",https://grandsantana.senzahotels.com,web_search
548,Senza Inova Beach Hotel,"Antalya, Alanya",https://www.senzahotels.com/,web_search
414965,Senza The Inn Resort & Spa,Antalya,https://www.senzahotels.com,listing
346,Serenis Hotel,"Antalya, Manavgat, Side",https://serenishotel.com,web_search
673264,Serra Park Hotel,"Antalya, Manavgat, Side, Titreyengöl",https://www.serrapark.com.tr,web_search
586,Sesin Hotel,"Muğla, Marmaris, Siteler",https://www.sesinhotel.com,listing
1210696,Seven For Life Thermal Hotel,"Aydın, Kuşadası, Guzelcamli",https://sevenforlife.com/,listing
1020776,Sevilla Otel Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.sevillaotel.com/,web_search
45480,Seçkin Konaklar,"Muğla, Bodrum",https://seckinkonaklar.com,web_search
1264405,Siam Elegance Hotel & Spa,"Antalya, Serik, Boğazkent",http://www.siamelegancehotels.com/,listing
859697,Sianji Well Being Resort,"Muğla, Bodrum",https://www.sianjilife.com,listing
874381,Side Amour Hotel,"Antalya, Manavgat",https://sideamourhotel.com/,listing
673179,Side Aquamarin Resort & Spa,"Antalya, Manavgat, Side",https://www.sideaquamarin.com,listing
876471,Side Bay Hotel,"Antalya, Manavgat, Side",https://www.sidebayhotel.com,listing
571,Side Breeze Hotel,"Antalya, Manavgat, Side",https://www.sidebreezehotel.com,listing
249786,Side Crown Palace,"Antalya, Manavgat, Side",http://crownsidepalace.com/,listing
249752,Side Crown Serenity,"Antalya, Manavgat, Side",http://crownsideserenity.com/,listing
1000,Side Lilyum Hotel & Spa,"Antalya, Manavgat, Side",https://sidelilyumhotel.com,web_search
415061,Side Miami Beach,"Antalya, Manavgat",https://www.sidemiamibeach.com,listing
224,Side Star Beach,"Antalya, Manavgat, Side",https://www.sidestarhotels.com,listing
611,Side Star Elegance,"Antalya, Manavgat, Side",https://www.sidestarhotels.com,listing
205,Side Star Park,"Antalya, Manavgat, Side",https://www.sidestarhotels.com,listing
414912,Side Sunberk Hotel,"Antalya, Manavgat",https://sidesunberkhotel.com/,listing
1921,Side Village Hotel,"Antalya, Manavgat, Side",https://www.sidevillage.com,listing
1017532,Side Zeugma Hotel - Adult Only +16,"Antalya, Manavgat, Side",https://www.sidezeugma.com,web_search
874434,Silver Tower Residence Kuşadası,"Aydın, Kuşadası",https://www.silvertowerresidence.com,listing
872023,Sinasos Star Hotel,"Nevşehir, Ürgüp",https://sinasosstarhotel.com,web_search
1019566,Sirius Mi Sun Paradise,"İzmir, Çeşme",https://www.siriusmisunparadise.com,web_search
1024011,Siu Collection,,https://aydinbeyhotels.com/,listing
150654,Skys Beach Hotel,"Antalya, Manavgat, Side, Kizilot",https://www.skyshotel.com,listing
1023995,SL La Perla Hotel Kemer,"Antalya, Kemer",https://www.laperlahotel.com.tr,listing
136646,Small Beach Hotel,"Muğla, Bodrum, Turgutreis",https://veltursmall.com,web_search
1017883,Soleado Capadocia Hotel,Nevşehir,https://soleadocapadociahotel.com,web_search
1025095,Soliport Hotel & Spa Alaçatı,"İzmir, Çeşme",https://www.soliporthotel.com,listing
1023597,Solt Suites,"Muğla, Bodrum, Turgutreis",https://www.soltsuites.com/,listing
419863,Son Vapur Otel,"Çanakkale, Gökçeada",https://sonvapurimroz.com,web_search
871809,Sorgun Akadia Hotel Luxury Resort Adult Only+16,"Antalya, Manavgat, Side, Titreyengöl",https://www.sorgunakadiahotel.com,listing
1017495,Stella Elite Resort & Spa +16,"Antalya, Aksu, Kumköy ",https://www.sidestellaeite.com,listing
1284288,Sueno Hotels Beach Side,,https://www.sueno.com.tr,listing
1264238,Sueno Hotels Golf Belek,,https://www.sueno.com.tr,listing
45189,Suite Laguna Hotel,"Antalya, Muratpaşa",http://www.suitelaguna.com/tr,listing
308400,Sultan of Dreams,"Antalya, Manavgat, Side",http://www.sultanofdreams.com/,listing
101847,Sultan Of Side Hotel,"Antalya, Manavgat, Side",https://www.sultanofside.com,listing
1210691,Sun Fire Beach Hotel,"Antalya, Alanya, Mahmutlar",https://sunfirehotel.com/,web_search
785360,Sun Glare Kaş,"Antalya, Kaş",https://www.kassunglare.com,listing
308455,Sun Star Resort,"Antalya, Alanya",https://www.sunstarresort.com,listing
649,Suncity Hotel & Beach Club,"Muğla, Fethiye",http://suncity.com.tr/en/home-page/,listing
74762,Sunday Beach Hotel,"Aydın, Kuşadası",https://www.sundaybeachhotel.com,listing
504,Sundia By Liberty Ölüdeniz,,https://www.libertyhotelsoludeniz.com,listing
139488,Sunis Elita Beach Resort & Spa,"Antalya, Manavgat, Side",https://www.sunishotels.com,listing
1239653,Sunis Evren Beach Resort Hotel & Spa,"Antalya, Manavgat, Side",https://evrenbeachresort.com,web_search
1199929,Sunis Kumköy Beach Resort Hotel & Spa,"Antalya, Manavgat",https://www.kumkoybeachresort.com,web_search
765,Sunny Hill Alya Hotel,"Antalya, Alanya",https://www.alyahotels.com,listing
565,Sunpoint Hotel Bodrum,"Muğla, Bodrum, Gümbet",https://www.sunpointfamilyhotel.com,listing
1001,Sunrise Resort Hotel,,https://www.starlight.com.tr,listing
417115,Sunset Beach Club Aqua Lettings,"Muğla, Fethiye",https://www.sunsetbeachclubfethiye.com,web_search
877646,Sunthalia Hotels & Resorts,"Antalya, Manavgat, Side, Colakli",https://www.sunthaliahotels.com,listing
416831,Surya Otel Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.suryabutikotelalacati.com,web_search
1331,"Susona Bodrum, LXR Hotels & Resorts","Muğla, Bodrum",https://www.nikkibeachhotels.com,listing
1262543,Swissotel Living Bodrum,"Muğla, Bodrum",https://www.swissotellivingbodrum.com,web_search
480,Swissotel Resort Bodrum Beach,"Muğla, Bodrum, Turgutreis",http://www.swissotel.com/hotels/bodrum-beach/,listing
3099878,Sy Hotels Luxury Belek,"Antalya, Serik, Belek",https://syhotels.com,listing
876376,Süreyya Hanım Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.facebook.com/sureyyahnmbutikotel/,social
1019577,Sığacık Gaea Hotel,"İzmir, Seferihisar",https://www.gaeasigacik.com/,listing
876873,Tabiat Park Hotel Ayvalık,"Balıkesir, Ayvalık",https://www.tabiatparkotel.com,listing
200687,Tal Beach Hotel,Beldibi,https://www.talbeachhotel.com,listing
417342,Tarçın Alaçatı Otel,"İzmir, Çeşme, Alaçatı",https://www.tarcinotel.com,listing
1413,Temenos Luxury Hotel & Spa,"Muğla, Bodrum",https://www.temenoshotel.com,listing
213,Temple Hotel,"Aydın, Didim, Altınkum",https://templehotelsdidim.com/temple,listing
959,Tenda Hotel,"Muğla, Bodrum, Gümbet",http://www.tendahotel.com,listing
253,Terrace Beach Resort Hotel,"Antalya, Manavgat, Side",https://www.hotelterrace.com,listing
875892,Thales Butik Otel,"Muğla, Bodrum",https://www.instagram.com/thalesbutikotel/,social
890933,That's Alaçatı,"İzmir, Çeşme",https://www.thatsalacati.com,listing
784107,The Beachfront Hotel (+16),"Muğla, Marmaris",https://www.beachfront.sunprime.net,listing
1559,The Best Life Hotel Bodrum Center,"Muğla, Bodrum",https://www.thebestlifehotel.com,listing
137,The Corner Park Hotel,"Antalya, Konyaaltı",https://www.thecornerpark.com,listing
876491,The Erzurum Hotel,"Erzurum, Palandöken",https://info@theerzurumhotel.com,listing
1020767,The Fountain Hotel Çeşme,"İzmir, Çeşme",https://www.hotelfontane.com/,listing
1785,The Hotel 48,"Muğla, Bodrum",https://www.costacentralebodrum.com,listing
417090,The Hotel Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.facebook.com/thehotelalacati/,social
145,The Karia Princess Hotel,"Muğla, Bodrum",https://www.kariaprincess.com,listing
416651,The Losh Hotel,"Muğla, Bodrum, Yalıkavak ",https://www.theloshhotel.com,web_search
877961,The Luxury Shelters,"Antalya, Kaş",https://www.theluxuryshelters.com,web_search
627016,The Marilis Hill Resort Hotel & Spa,"Antalya, Alanya, Okurcalar",https://www.marilishill.com,listing
181,The Marmara Antalya,"Antalya, Muratpaşa",https://www.themarmarahotels.com,listing
243,The Marmara Bodrum,"Muğla, Bodrum",https://www.themarmarahotels.com/,listing
1020742,The Nix Hotel Patara,"Antalya, Kaş, Patara",https://thenixhotel.com/,listing
1019865,The Oba Hotel,"Muğla, Bodrum",https://www.obahotel.com,listing
174192,The One Club Sarıgerme Hotel,"Muğla, Ortaca, Sarıgerme",https://www.theoneclubhotel.com,web_search
